model_name,brand,body_type,segment,price_eur,maintenance_cost_year,seating_capacity,boot_capacity_l,safety_rating,energy_cost_100km,powertrain_type,fuel_type,sustainable,coche_familiar,costo_energia_anual,costo_total_anual,cto_5y,prop_cto_ingreso
BMW S-Class,BMW,Hatchback,B,34687,863,5,506,5,9.23,Diesel,Diesel,0,0,1384.5,2247.5,45924.5,1.3228626569881323
Toyota N3 Pro,Toyota,MPV,A,25331,504,6,834,5,8.41,Diesel,Diesel,0,0,1261.5,1765.5,34158.5,0.983941122249107
Peugeot UU-5,Peugeot,MPV,D,57160,650,7,926,5,10.42,Petrol,Petrol,0,0,1563.0,2213.0,68225.0,1.9652321696047932
Hyundai GG6,Hyundai,Hatchback,D,52358,283,5,308,3,13.96,Petrol,Petrol,0,0,2094.0,2377.0,64243.0,1.850530014978684
Ford N-Class,Ford,Sedan,C,41485,520,5,433,4,13.09,Petrol,Petrol,0,0,1963.5,2483.5,53902.5,1.5526702385067404
Lexus P-Class,Lexus,Sedan,B,33928,573,5,460,5,8.76,Diesel,Diesel,0,0,1314.0,1887.0,43363.0,1.2490782348196796
Toyota UU-99,Toyota,Wagon,B,33124,536,5,541,4,7.12,Diesel,Diesel,0,1,1068.0,1604.0,41144.0,1.185159580596843
Skoda G3x,Skoda,Crossover,B,35312,358,6,573,4,5.0,Hybrid,Petrol+Electric,1,1,750.0,1108.0,40852.0,1.1767484733264202
Alfa Romeo 777,Alfa Romeo,Hatchback,D,55260,606,5,504,4,11.48,Petrol,Petrol,0,0,1722.0,2328.0,66900.0,1.9270653301071552
Mini 444,Mini,Coupe,B,34228,726,4,336,4,7.79,Diesel,Diesel,0,0,1168.5,1894.5,43700.5,1.2587999769558704
Suzuki TT-5,Suzuki,SUV,B,34317,816,5,551,5,6.96,Diesel,Diesel,0,1,1044.0,1860.0,43617.0,1.2563947459384721
Volvo TT-5,Volvo,SUV,A,32086,723,6,736,4,9.51,Hybrid,Diesel+Electric,1,1,1426.5,2149.5,42833.5,1.233825901601567
Skoda PP1,Skoda,SUV,C,51113,772,6,533,5,6.51,Diesel,Diesel,0,1,976.5,1748.5,59855.5,1.7241473672082037
Volkswagen TT-5,Volkswagen,SUV,D,60759,809,7,604,3,5.0,Hybrid,Petrol+Electric,1,1,750.0,1559.0,68554.0,1.9747090678649615
Audi RR-1,Audi,SUV,D,51111,751,6,732,3,8.76,Petrol,Petrol,0,1,1314.0,2065.0,61436.0,1.7696739255674616
Renault A-Class,Renault,Sedan,C,39228,411,5,590,4,8.49,Hybrid,Petrol+Electric,1,0,1273.5,1684.5,47650.5,1.3725803664016591
Seat L44,Seat,SUV,F,103953,755,5,716,5,7.89,Diesel,Diesel,0,1,1183.5,1938.5,113645.5,3.2735770250028806
Porsche ZZ-77,Porsche,MPV,C,41610,436,6,691,4,9.31,Diesel,Diesel,0,0,1396.5,1832.5,50772.5,1.4625100818066596
Volvo PP7,Volvo,SUV,E,68357,671,7,551,4,7.11,Diesel,Diesel,0,1,1066.5,1737.5,77044.5,2.219279294849637
Peugeot Q88,Peugeot,MPV,D,53690,517,7,737,3,10.12,Petrol,Petrol,0,0,1517.9999999999998,2034.9999999999998,63865.0,1.8396416637861506
Mercedes-Benz U5 Pro,Mercedes-Benz,Crossover,B,32555,490,6,697,4,9.65,Petrol,Petrol,0,1,1447.5,1937.5,42242.5,1.2168020509275261
Skoda CC-2,Skoda,Wagon,D,60825,539,5,658,4,5.59,Hybrid,Diesel+Electric,1,1,838.5,1377.5,67712.5,1.9504695241387258
Ford A1,Ford,Sedan,C,42457,271,5,491,4,5.0,Hybrid,Petrol+Electric,1,0,750.0,1021.0,47562.0,1.3700311095748359
Seat I1,Seat,Coupe,D,55253,372,4,312,4,9.83,Diesel,Diesel,0,0,1474.5,1846.5,64485.5,1.857515266735799
Kia P-Class,Kia,Sedan,B,37412,659,5,524,5,5.39,Hybrid,Diesel+Electric,1,0,808.5,1467.5,44749.5,1.2890165917732457
Ford D11,Ford,Hatchback,C,42626,463,5,389,4,10.93,Petrol,Petrol,0,0,1639.5,2102.5,53138.5,1.530663094826593
Mercedes-Benz GG4,Mercedes-Benz,Hatchback,E,69569,692,5,354,4,12.35,Petrol,Petrol,0,0,1852.5,2544.5,82291.5,2.3704199792602836
Nissan Z6x,Nissan,Hatchback,B,32855,551,5,505,4,7.41,Diesel,Diesel,0,0,1111.5,1662.5,41167.5,1.1858365019011408
Dacia 777,Dacia,MPV,A,28070,385,8,992,4,9.3,Diesel,Diesel,0,0,1395.0,1780.0,36970.0,1.0649268348888121
Seat K1,Seat,Pickup,B,35051,367,2,0,3,6.91,Hybrid,Petrol+Electric,1,0,1036.5,1403.5,42068.5,1.2117899527595346
Volkswagen 333,Volkswagen,Wagon,C,43576,524,5,837,4,8.41,Diesel,Diesel,0,1,1261.5,1785.5,52503.5,1.5123718170296117
Aston Martin P-Class,Aston Martin,Hatchback,D,58263,454,5,340,3,5.0,Hybrid,Petrol+Electric,1,0,750.0,1204.0,64283.0,1.8516822214540847
Jaguar 111,Jaguar,MPV,D,59960,582,5,695,5,8.87,Hybrid,Petrol+Electric,1,0,1330.4999999999998,1912.4999999999998,69522.5,2.002606867150593
Saab FF-11,Saab,Wagon,E,75008,621,5,656,4,10.3,Petrol,Petrol,0,1,1545.0,2166.0,85838.0,2.4725774858854708
Toyota 444,Toyota,SUV,C,50143,639,7,458,4,11.25,Petrol,Petrol,0,0,1687.5,2326.5,61775.5,1.7794532780274226
Renault TT-99,Renault,SUV,C,36513,592,6,641,5,8.97,Diesel,Diesel,0,1,1345.5,1937.5,46200.5,1.330812881668395
Ford I-Class,Ford,Crossover,B,42398,705,7,606,4,7.57,Hybrid,Petrol+Electric,1,1,1135.5,1840.5,51600.5,1.4863607558474479
Volvo CC-33,Volvo,Hatchback,B,29165,617,5,459,5,15.26,Petrol,Petrol,0,0,2289.0,2906.0,43695.0,1.258641548565503
Volkswagen CC-7,Volkswagen,SUV,D,60978,483,7,539,4,11.54,Petrol,Petrol,0,1,1730.9999999999998,2214.0,72048.0,2.0753543034911854
Honda A1x,Honda,Wagon,B,36989,330,5,684,5,7.82,Hybrid,Petrol+Electric,1,1,1173.0,1503.0,44504.0,1.281944924530476
Dacia OO-88,Dacia,Sedan,B,30033,475,5,457,5,9.43,Diesel,Diesel,0,0,1414.5,1889.5,39480.5,1.1372421938011292
Ford F1x,Ford,SUV,E,80007,683,5,504,4,9.19,Diesel,Diesel,0,1,1378.5,2061.5,90314.5,2.601523793063717
Citroën W2,Citroën,SUV,C,38341,462,7,620,5,12.96,Petrol,Petrol,0,1,1944.0000000000002,2406.0,50371.0,1.4509448093098283
Volkswagen X-Class,Volkswagen,Wagon,A,29958,646,5,581,5,10.18,Diesel,Diesel,0,1,1527.0,2173.0,40823.0,1.1759131236317548
Porsche GG-55,Porsche,Pickup,D,54260,467,2,0,4,7.78,Diesel,Diesel,0,0,1167.0,1634.0,62430.0,1.7983062564811614
Porsche W5,Porsche,Coupe,C,43536,777,4,345,4,10.35,Diesel,Diesel,0,0,1552.5,2329.5,55183.5,1.5895696508814379
Koenigsegg HH-8,Koenigsegg,Crossover,E,76467,699,7,580,5,5.35,Hybrid,Diesel+Electric,1,1,802.5,1501.5,83974.5,2.418899066712755
Nissan V1,Nissan,Crossover,D,57902,585,6,675,4,10.15,Diesel,Diesel,0,1,1522.5,2107.5,68439.5,1.9714108768291279
Lancia S8x,Lancia,Crossover,A,30004,406,5,492,5,5.0,Hybrid,Petrol+Electric,1,0,750.0,1156.0,35784.0,1.0307639128931905
Fiat XX-1,Fiat,Crossover,B,29902,539,7,610,4,12.31,Diesel,Diesel,0,1,1846.5,2385.5,41829.5,1.2049055190690172
Mercedes-Benz M-Class,Mercedes-Benz,Hatchback,B,41568,695,5,369,5,5.75,Hybrid,Diesel+Electric,1,0,862.5,1557.5,49355.5,1.4216931674156008
BMW PP8,BMW,Wagon,D,64498,541,5,792,5,8.78,Hybrid,Petrol+Electric,1,1,1317.0,1858.0,73788.0,2.1254752851711025
Peugeot F6 Pro,Peugeot,Wagon,C,36005,436,5,858,3,11.98,Petrol,Petrol,0,1,1797.0,2233.0,47170.0,1.3587394861159119
Vauxhall ZZ9,Vauxhall,SUV,D,58945,554,6,563,4,5.0,Hybrid,Petrol+Electric,1,1,750.0,1304.0,65465.0,1.8857299228021662
Audi E6 Pro,Audi,Convertible,C,38132,350,3,245,4,8.48,Hybrid,Petrol+Electric,1,0,1272.0,1622.0,46242.0,1.3320082958866228
Peugeot OO3,Peugeot,Crossover,C,46663,703,6,588,4,6.02,Hybrid,Petrol+Electric,1,1,902.9999999999999,1606.0,54693.0,1.5754407189768407
Toyota M8x,Toyota,SUV,B,35012,610,5,530,4,13.23,Petrol,Petrol,0,1,1984.5,2594.5,47984.5,1.3822012904712524
Renault KK3,Renault,Hatchback,B,27947,602,5,315,4,10.31,Petrol,Petrol,0,0,1546.5,2148.5,38689.5,1.1144573107500864
Audi WW-99,Audi,Hatchback,C,42618,778,5,467,3,9.51,Diesel,Diesel,0,0,1426.5,2204.5,53640.5,1.5451232860928679
Toyota M7x,Toyota,SUV,C,54986,505,6,469,3,7.15,Hybrid,Petrol+Electric,1,0,1072.5,1577.5,62873.5,1.8110813457771633
Skoda 555,Skoda,SUV,E,67507,565,6,456,5,13.46,Petrol,Petrol,0,0,2019.0000000000002,2584.0,80427.0,2.3167127549256827
Nissan L66,Nissan,Hatchback,B,34206,508,5,335,4,6.07,Hybrid,Petrol+Electric,1,0,910.5,1418.5,41298.5,1.189609978108077
Bentley PP-99,Bentley,Sedan,D,52457,717,5,491,5,7.65,Petrol,Petrol,0,0,1147.5,1864.5,61779.5,1.7795684986749625
Audi B66,Audi,Sedan,B,37590,551,5,561,5,9.8,Diesel,Diesel,0,0,1470.0,2021.0,47695.0,1.3738621961055422
Bentley V3 Pro,Bentley,Wagon,D,55760,347,5,866,4,10.58,Petrol,Petrol,0,1,1587.0,1934.0,65430.0,1.8847217421361908
Land Rover SS3,Land Rover,Wagon,A,28223,498,5,869,5,7.79,Diesel,Diesel,0,1,1168.5,1666.5,36555.5,1.0529870952874756
Ford G77,Ford,SUV,D,56799,691,6,796,4,6.27,Hybrid,Petrol+Electric,1,1,940.4999999999999,1631.5,64956.5,1.8710824979836387
Nissan 222,Nissan,Hatchback,B,34118,585,5,436,4,5.58,Hybrid,Petrol+Electric,1,0,837.0,1422.0,41228.0,1.1875792141951838
Nissan S1 Pro,Nissan,Hatchback,B,35555,557,5,409,4,8.56,Diesel,Diesel,0,0,1284.0,1841.0,44760.0,1.2893190459730384
Nissan D1 Pro,Nissan,Hatchback,C,42609,498,5,308,4,9.51,Petrol,Petrol,0,0,1426.5,1924.5,52231.5,1.504536812996889
Honda S-Class,Honda,SUV,C,43502,622,7,621,4,7.82,Diesel,Diesel,0,1,1173.0,1795.0,52477.0,1.511608480239659
Volkswagen WW-6,Volkswagen,Hatchback,C,40470,594,5,437,3,7.85,Petrol,Petrol,0,0,1177.5,1771.5,49327.5,1.4208866228828205
Dacia DD-66,Dacia,SUV,C,43760,618,6,711,5,8.02,Diesel,Diesel,0,1,1203.0,1821.0,52865.0,1.5227848830510426
Toyota SS7,Toyota,Pickup,F,115840,617,3,0,5,8.05,Hybrid,Petrol+Electric,1,0,1207.5,1824.5,124962.5,3.5995650420555365
Kia W7 Pro,Kia,SUV,C,46048,563,7,552,4,7.28,Hybrid,Petrol+Electric,1,1,1092.0,1655.0,54323.0,1.564782809079387
Seat TT-6,Seat,Coupe,C,46108,544,3,256,5,11.7,Diesel,Diesel,0,0,1755.0,2299.0,57603.0,1.6592637400622192
Volkswagen X2x,Volkswagen,Hatchback,E,72077,703,5,494,4,5.78,Hybrid,Petrol+Electric,1,0,867.0,1570.0,79927.0,2.302310173983178
Volvo VV-8,Volvo,Sedan,D,67986,597,5,582,5,5.0,Hybrid,Diesel+Electric,1,0,750.0,1347.0,74721.0,2.152350501209817
Volvo X44,Volvo,MPV,C,46669,441,8,866,5,8.5,Hybrid,Diesel+Electric,1,0,1275.0,1716.0,55249.0,1.591456388984906
Fiat R2,Fiat,SUV,C,44842,815,7,590,4,5.36,Hybrid,Petrol+Electric,1,1,804.0,1619.0,52937.0,1.5248588547067634
Skoda EE-22,Skoda,Crossover,B,32998,469,5,543,5,6.88,Diesel,Diesel,0,1,1032.0,1501.0,40503.0,1.1666954718285516
Peugeot H-Class,Peugeot,Pickup,C,60146,493,2,0,3,5.0,Hybrid,Petrol+Electric,1,0,750.0,1243.0,66361.0,1.9115393478511349
Saab G-Class,Saab,Crossover,C,55658,508,5,597,3,7.1,Diesel,Diesel,0,1,1065.0,1573.0,63523.0,1.8297902984214771
Seat 111,Seat,Sedan,D,60731,541,5,486,3,8.28,Hybrid,Diesel+Electric,1,0,1242.0,1783.0,69646.0,2.006164304643392
Dacia A5,Dacia,SUV,D,54140,656,5,744,4,12.53,Petrol,Petrol,0,1,1879.5,2535.5,66817.5,1.924688904251642
Audi 333,Audi,Hatchback,B,33104,397,5,458,3,8.5,Diesel,Diesel,0,0,1275.0,1672.0,41464.0,1.1943772324000461
Opel 555,Opel,Hatchback,B,38708,574,5,337,4,11.92,Petrol,Petrol,0,0,1788.0,2362.0,50518.0,1.4551791681069248
Opel DD-77,Opel,Hatchback,C,39259,520,5,505,5,9.43,Diesel,Diesel,0,0,1414.5,1934.5,48931.5,1.4094797787763567
Toyota WW7,Toyota,Convertible,C,45765,512,4,245,3,6.86,Diesel,Diesel,0,0,1029.0,1541.0,53470.0,1.5402120059914737
Volvo X5,Volvo,Crossover,C,46519,393,6,521,4,6.08,Diesel,Diesel,0,1,912.0,1305.0,53044.0,1.5279410070284596
Mazda NN6,Mazda,Sedan,C,56468,593,5,481,4,6.4,Hybrid,Diesel+Electric,1,0,960.0,1553.0,64233.0,1.8502419633598342
Dacia KK-7,Dacia,Sedan,C,48080,366,5,565,3,10.3,Petrol,Petrol,0,0,1545.0,1911.0,57635.0,1.6601855052425394
Citroën VV-11,Citroën,Crossover,E,71563,563,5,541,4,13.28,Petrol,Petrol,0,1,1992.0,2555.0,84338.0,2.429369743057956
Honda BB-88,Honda,MPV,C,45768,615,6,844,4,12.17,Petrol,Petrol,0,0,1825.5,2440.5,57970.5,1.6698496370549603
Volkswagen MM1,Volkswagen,Sedan,B,32195,263,5,527,5,7.49,Hybrid,Diesel+Electric,1,0,1123.5,1386.5,39127.5,1.1270739716557208
Peugeot X-Class,Peugeot,SUV,C,39474,666,5,538,4,6.08,Diesel,Diesel,0,1,912.0,1578.0,47364.0,1.364327687521604
Lancia S2x,Lancia,Coupe,C,36917,293,3,302,4,11.78,Petrol,Petrol,0,0,1767.0,2060.0,47217.0,1.3600933287245074
Volkswagen X6x,Volkswagen,MPV,B,31578,740,8,625,4,10.75,Petrol,Petrol,0,0,1612.5,2352.5,43340.5,1.248430118677267
Nissan AA-77,Nissan,MPV,B,28134,477,6,900,5,9.43,Petrol,Petrol,0,0,1414.5,1891.5,37591.5,1.0828292430003457
Subaru Q2,Subaru,Sedan,C,38875,480,5,431,5,10.77,Diesel,Diesel,0,0,1615.5,2095.5,49352.5,1.4216067519299458
Hyundai II-99,Hyundai,Hatchback,D,53085,569,5,372,4,5.0,Hybrid,Petrol+Electric,1,0,750.0,1319.0,59680.0,1.7190920612973846
Volvo 444,Volvo,SUV,E,67263,472,7,514,5,10.11,Petrol,Petrol,0,1,1516.5,1988.5,77205.5,2.2239169259131235
Lexus 777,Lexus,Sedan,C,40462,251,5,455,4,9.5,Petrol,Petrol,0,0,1425.0,1676.0,48842.0,1.4069017167876483
Seat HH8,Seat,Convertible,B,39952,740,3,223,4,8.43,Diesel,Diesel,0,0,1264.5,2004.5,49974.5,1.4395235626224219
Volkswagen L5,Volkswagen,Hatchback,C,44779,517,5,385,4,14.39,Petrol,Petrol,0,0,2158.5,2675.5,58156.5,1.675207397165572
BMW X8 Pro,BMW,Crossover,C,48140,615,7,464,4,8.12,Diesel,Diesel,0,0,1217.9999999999998,1832.9999999999998,57305.0,1.6506798018204862
Mazda UU-7,Mazda,MPV,F,112115,600,8,849,5,8.32,Hybrid,Petrol+Electric,1,0,1248.0,1848.0,121355.0,3.4956504205553633
DS Automobiles 333,DS Automobiles,Pickup,C,40485,432,3,0,5,5.36,Hybrid,Petrol+Electric,1,0,804.0,1236.0,46665.0,1.3441928793639821
Volkswagen R8,Volkswagen,Crossover,D,52826,425,6,505,4,11.87,Petrol,Petrol,0,1,1780.4999999999998,2205.5,63853.5,1.8393104044244728
Toyota 333,Toyota,MPV,E,82646,726,6,686,4,8.73,Hybrid,Petrol+Electric,1,0,1309.5,2035.5,92823.5,2.6737959442332064
Hyundai II-77,Hyundai,Hatchback,C,44101,600,5,379,3,5.61,Hybrid,Petrol+Electric,1,0,841.5,1441.5,51308.5,1.477949648577025
Ford V1 Pro,Ford,SUV,B,32246,500,7,816,4,7.91,Hybrid,Petrol+Electric,1,1,1186.5,1686.5,40678.5,1.171750777739371
Toyota T-Class,Toyota,Hatchback,C,51784,709,5,422,4,6.56,Hybrid,Petrol+Electric,1,0,983.9999999999999,1693.0,60249.0,1.735482198409955
Nissan Q3 Pro,Nissan,Pickup,C,41393,525,3,0,3,8.48,Hybrid,Petrol+Electric,1,0,1272.0,1797.0,50378.0,1.4511464454430234
Honda KK-33,Honda,MPV,C,36807,644,8,928,4,9.86,Petrol,Petrol,0,0,1479.0,2123.0,47422.0,1.3659983869109344
Mini K6,Mini,Hatchback,F,115681,884,5,396,4,7.76,Diesel,Diesel,0,0,1164.0,2048.0,125921.0,3.6271747897223183
Mercedes-Benz D3x,Mercedes-Benz,Hatchback,B,29567,648,5,475,4,11.79,Petrol,Petrol,0,0,1768.4999999999998,2416.5,41649.5,1.1997205899297154
Aston Martin 888,Aston Martin,SUV,C,38896,574,6,567,5,12.02,Petrol,Petrol,0,1,1803.0,2377.0,50781.0,1.4627549256826824
Volkswagen HH-11,Volkswagen,Sedan,B,39934,413,5,509,5,5.0,Hybrid,Petrol+Electric,1,0,750.0,1163.0,45749.0,1.317807351077313
Vauxhall Z3x,Vauxhall,Coupe,B,31229,609,3,221,3,9.58,Diesel,Diesel,0,0,1437.0,2046.0,41459.0,1.194233206590621
BMW B5x,BMW,Hatchback,C,47331,483,5,359,4,8.09,Hybrid,Petrol+Electric,1,0,1213.5,1696.5,55813.5,1.6077169028689942
Renault H66,Renault,Coupe,D,59114,709,3,301,3,9.37,Diesel,Diesel,0,0,1405.4999999999998,2114.5,69686.5,2.007330913699735
Volkswagen HH-88,Volkswagen,Crossover,D,51518,724,5,550,5,5.69,Hybrid,Petrol+Electric,1,1,853.5000000000001,1577.5,59405.5,1.7111850443599492
Alfa Romeo 333,Alfa Romeo,SUV,C,51461,608,6,761,4,9.94,Diesel,Diesel,0,1,1491.0,2099.0,61956.0,1.7846526097476667
Skoda E11,Skoda,Hatchback,A,21085,358,5,412,5,10.83,Petrol,Petrol,0,0,1624.5,1982.5,30997.5,0.8928880055305911
Audi QQ-66,Audi,Pickup,C,36098,658,4,0,4,6.08,Diesel,Diesel,0,0,912.0,1570.0,43948.0,1.2659292545224103
Alfa Romeo A9x,Alfa Romeo,Crossover,C,42841,560,5,629,4,13.35,Petrol,Petrol,0,1,2002.5,2562.5,55653.5,1.6031080769673927
Seat VV9,Seat,SUV,D,64129,777,6,507,3,5.35,Hybrid,Petrol+Electric,1,1,802.5,1579.5,72026.5,2.074734992510658
Kia 888,Kia,SUV,D,58041,588,6,660,4,9.29,Hybrid,Petrol+Electric,1,1,1393.4999999999998,1981.4999999999998,67948.5,1.957267542343588
Land Rover I7,Land Rover,MPV,E,72582,551,6,541,5,11.67,Petrol,Petrol,0,0,1750.5,2301.5,84089.5,2.422211660329531
Mazda X7 Pro,Mazda,Coupe,D,61576,576,4,269,5,5.36,Hybrid,Petrol+Electric,1,0,804.0,1380.0,68476.0,1.9724622652379307
Mercedes-Benz 222,Mercedes-Benz,Coupe,C,45328,628,4,217,4,9.61,Diesel,Diesel,0,0,1441.5,2069.5,55675.5,1.6037417905288627
Opel W-Class,Opel,Crossover,D,56473,323,5,601,5,12.86,Petrol,Petrol,0,1,1929.0,2252.0,67733.0,1.9510600299573684
Bentley NN-99,Bentley,Convertible,D,57165,494,4,271,4,13.73,Petrol,Petrol,0,0,2059.5,2553.5,69932.5,2.0144169835234473
BMW EE-2,BMW,Sedan,F,117609,823,5,541,5,9.7,Petrol,Petrol,0,0,1455.0,2278.0,128999.0,3.7158370780043786
Seat F2,Seat,Wagon,C,50675,489,5,862,4,7.64,Hybrid,Diesel+Electric,1,1,1146.0,1635.0,58850.0,1.6951837769328264
Porsche W44,Porsche,SUV,D,51832,563,5,557,4,5.14,Hybrid,Petrol+Electric,1,1,771.0,1334.0,58502.0,1.685159580596843
Dacia WW-99,Dacia,Crossover,C,53098,554,5,675,3,5.0,Hybrid,Diesel+Electric,1,1,750.0,1304.0,59618.0,1.717306141260514
Fiat SS5,Fiat,Pickup,D,58814,526,4,0,3,11.73,Diesel,Diesel,0,0,1759.5,2285.5,70241.5,2.0233177785459153
Subaru CC-33,Subaru,Pickup,E,65633,518,2,0,5,11.63,Petrol,Petrol,0,0,1744.5000000000002,2262.5,76945.5,2.216427583823021
Alfa Romeo D9x,Alfa Romeo,SUV,E,72093,506,5,803,5,7.7,Diesel,Diesel,0,1,1155.0,1661.0,80398.0,2.3158774052310176
Hyundai H4,Hyundai,Crossover,B,28633,364,7,606,4,7.8,Diesel,Diesel,0,1,1170.0,1534.0,36303.0,1.0457137919115105
Volkswagen K33,Volkswagen,MPV,B,35473,550,8,510,4,5.89,Hybrid,Petrol+Electric,1,0,883.5,1433.5,42640.5,1.2282665053577602
Audi A6x,Audi,Pickup,D,54211,753,3,0,4,12.24,Petrol,Petrol,0,0,1836.0,2589.0,67156.0,1.9344394515497176
Nissan R1,Nissan,Wagon,D,54382,674,5,814,5,7.96,Diesel,Diesel,0,1,1194.0,1868.0,63722.0,1.8355225256365941
Peugeot 555,Peugeot,Hatchback,E,71007,731,5,374,5,7.99,Diesel,Diesel,0,0,1198.5,1929.5,80654.5,2.3232659292545224
Subaru A5 Pro,Subaru,SUV,C,33693,629,5,481,4,11.5,Petrol,Petrol,0,0,1725.0,2354.0,45463.0,1.3095690747782003
Skoda L44,Skoda,MPV,D,60468,645,5,992,5,11.44,Diesel,Diesel,0,0,1716.0,2361.0,72273.0,2.081835464915313
Jaguar GG-44,Jaguar,Wagon,D,57969,561,5,664,5,7.61,Hybrid,Petrol+Electric,1,1,1141.5,1702.5,66481.5,1.9150103698582785
Ford QQ-88,Ford,Wagon,B,35767,499,5,825,4,6.08,Diesel,Diesel,0,1,912.0,1411.0,42822.0,1.2334946422398894
Volvo DD-3,Volvo,Crossover,B,37505,633,7,525,4,6.83,Hybrid,Diesel+Electric,1,1,1024.5,1657.5,45792.5,1.3190603756193109
Kia S9x,Kia,SUV,D,57641,636,5,470,3,9.2,Petrol,Petrol,0,0,1380.0,2016.0,67721.0,1.9507143680147483
Citroën 333,Citroën,SUV,B,36080,441,6,647,5,9.53,Hybrid,Petrol+Electric,1,1,1429.5,1870.5,45432.5,1.3086905173407075
Volvo E2 Pro,Volvo,Coupe,D,66987,637,2,265,5,10.98,Diesel,Diesel,0,0,1647.0,2284.0,78407.0,2.258526327917963
Renault RR-22,Renault,Sedan,C,43612,402,5,541,4,12.03,Petrol,Petrol,0,0,1804.5,2206.5,54644.5,1.5740436686254178
Mini H77,Mini,Crossover,C,43416,587,6,654,4,11.09,Petrol,Petrol,0,1,1663.5,2250.5,54668.5,1.574734992510658
Ford HH5,Ford,Wagon,B,38142,762,5,849,5,10.86,Petrol,Petrol,0,1,1629.0,2391.0,50097.0,1.4430521949533357
Land Rover B7x,Land Rover,Coupe,F,96726,463,2,299,4,13.42,Petrol,Petrol,0,0,2013.0,2476.0,109106.0,3.1428159926258785
Mini L7,Mini,Sedan,D,57392,735,5,550,4,7.35,Diesel,Diesel,0,0,1102.5,1837.5,66579.5,1.9178332757230097
Dacia G6,Dacia,Wagon,D,51084,669,5,874,4,13.87,Petrol,Petrol,0,1,2080.5,2749.5,64831.5,1.8674818527480124
Peugeot P4x,Peugeot,Hatchback,D,49744,439,5,513,4,8.23,Diesel,Diesel,0,0,1234.5,1673.5,58111.5,1.6739111648807465
Porsche Q99,Porsche,Hatchback,C,39092,254,5,474,5,7.75,Hybrid,Diesel+Electric,1,0,1162.5,1416.5,46174.5,1.3300639474593847
Toyota V3x,Toyota,SUV,E,84080,681,5,682,4,9.49,Diesel,Diesel,0,1,1423.5,2104.5,94602.5,2.725040327226639
Fiat UU-9,Fiat,Hatchback,C,41715,543,5,445,4,10.65,Diesel,Diesel,0,0,1597.5,2140.5,52417.5,1.5098945731075009
Toyota Q-Class,Toyota,MPV,C,44688,563,7,931,3,8.05,Diesel,Diesel,0,0,1207.5,1770.5,53540.5,1.5422427699043668
Skoda U1x,Skoda,MPV,B,32951,676,6,803,4,12.8,Petrol,Petrol,0,0,1920.0,2596.0,45931.0,1.323049890540385
Citroën C9x,Citroën,Hatchback,C,45097,521,5,435,4,5.34,Hybrid,Diesel+Electric,1,0,801.0,1322.0,51707.0,1.4894285055882015
Peugeot 333,Peugeot,Coupe,D,58164,879,4,380,4,7.18,Hybrid,Petrol+Electric,1,0,1077.0,1956.0,67944.0,1.9571379191151055
BMW M5,BMW,SUV,C,48299,397,6,738,4,9.29,Hybrid,Petrol+Electric,1,1,1393.4999999999998,1790.4999999999998,57251.5,1.6491387256596381
Volvo I8x,Volvo,Wagon,D,60281,499,5,701,4,9.94,Petrol,Petrol,0,1,1491.0,1990.0,70231.0,2.023015324346123
Jaguar KK9,Jaguar,Convertible,F,105184,522,4,259,4,5.0,Hybrid,Petrol+Electric,1,0,750.0,1272.0,111544.0,3.2130429773015323
Nissan KK8,Nissan,Crossover,C,46375,541,5,421,4,6.25,Hybrid,Petrol+Electric,1,0,937.5,1478.5,53767.5,1.5487815416522641
Volvo Q7 Pro,Volvo,Hatchback,B,38207,698,5,409,4,5.0,Hybrid,Petrol+Electric,1,0,750.0,1448.0,45447.0,1.30910819218804
Fiat W3 Pro,Fiat,Hatchback,D,60226,441,5,464,4,5.0,Hybrid,Diesel+Electric,1,0,750.0,1191.0,66181.0,1.906354418711833
Ferrari LL-22,Ferrari,SUV,A,21517,384,6,567,4,8.52,Hybrid,Petrol+Electric,1,1,1278.0,1662.0,29827.0,0.8591715635441871
Renault LL-99,Renault,MPV,D,56532,534,6,762,4,7.68,Diesel,Diesel,0,0,1152.0,1686.0,64962.0,1.8712409263740062
Ford U2 Pro,Ford,Crossover,C,39703,531,7,584,4,9.77,Hybrid,Diesel+Electric,1,1,1465.5,1996.5,49685.5,1.4311988708376542
Renault V-Class,Renault,SUV,C,44215,591,5,762,4,13.3,Petrol,Petrol,0,1,1995.0,2586.0,57145.0,1.6460709759188847
Suzuki K-Class,Suzuki,Hatchback,C,41641,477,5,369,3,6.14,Hybrid,Petrol+Electric,1,0,921.0,1398.0,48631.0,1.4008238276299112
Hyundai LL-6,Hyundai,MPV,C,36773,387,7,725,4,9.74,Diesel,Diesel,0,0,1461.0,1848.0,46013.0,1.3254119138149556
Toyota TT-4,Toyota,SUV,C,44161,584,7,532,5,11.1,Diesel,Diesel,0,1,1665.0,2249.0,55406.0,1.5959787994008527
Mini KK4,Mini,Wagon,C,40266,694,5,565,3,6.09,Hybrid,Petrol+Electric,1,1,913.5,1607.5,48303.5,1.3913901371125705
Citroën RR7,Citroën,Wagon,C,41853,659,5,732,4,8.32,Hybrid,Petrol+Electric,1,1,1248.0,1907.0,51388.0,1.4802396589468834
